,sig
FSCHA_FLAG_PY NON_CA_REFUND_TRANSFER_FLAG_PY MAX_FLAG_PY,1.83406447027
FSCHA_FLAG_PY FSCHE_FLAG_PY FSCHD_FLAG_PY,1.45224557731
FSCHA_FLAG_PY NON_CA_REFUND_TRANSFER_FLAG_PY MISC1099_FLAG_PY,1.33835120258
FSCHA_FLAG_PY^3,1.10760654639
FSCHA_FLAG_PY,1.10760654639
FSCHA_FLAG_PY^2,1.10760654639
FSCHA_FLAG_PY FSCHE_FLAG_PY MISC1099_FLAG_PY,1.0862982736
FSCHE_FLAG_PY,0.905755572147
FSCHE_FLAG_PY^3,0.905755572147
FSCHE_FLAG_PY^2,0.905755572147
MAX_FLAG_PY^3,0.864185807074
MAX_FLAG_PY,0.864185807074
MAX_FLAG_PY^2,0.864185807074
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHD_FLAG_PY MISC1099_FLAG_PY,0.793903635667
FSCHD_FLAG_PY^3,0.790398442068
FSCHD_FLAG_PY^2,0.790398442068
FSCHD_FLAG_PY,0.790398442068
MAX_FLAG_PY FSCHD_FLAG_PY MISC1099_FLAG_PY,0.769750593453
FSCHA_FLAG_PY FSCHD_FLAG_PY engineer_taxpayer_PY,0.706312691592
FSCHA_FLAG_PY MAX_FLAG_PY engineer_taxpayer_PY,0.671611978841
FSCHE_FLAG_PY FSCHD_FLAG_PY MISC1099_FLAG_PY,0.649240427438
NON_CA_REFUND_TRANSFER_FLAG_PY^3,0.637350418409
NON_CA_REFUND_TRANSFER_FLAG_PY^2,0.637350418409
NON_CA_REFUND_TRANSFER_FLAG_PY,0.637350418409
FSCHA_FLAG_PY FSCHD_FLAG_PY MISC1099_FLAG_PY,0.634932946494
MISC1099_FLAG_PY,0.613752949201
MISC1099_FLAG_PY^2,0.613752949201
MISC1099_FLAG_PY^3,0.613752949201
FSCHA_FLAG_PY NON_CA_REFUND_TRANSFER_FLAG_PY FSCHE_FLAG_PY,0.58516361484
FSCHE_FLAG_PY FSCHD_FLAG_PY engineer_taxpayer_PY,0.547926732785
FSCHA_FLAG_PY MAX_FLAG_PY FSCHD_FLAG_PY,0.529583909745
NON_CA_REFUND_TRANSFER_FLAG_PY MAX_FLAG_PY FSCHD_FLAG_PY,0.497711731069
MAX_FLAG_PY FSCHE_FLAG_PY homemaker_spouse_PY,0.488678381772
MAX_FLAG_PY MISC1099_FLAG_PY homemaker_spouse_PY,0.457324995792
home_maker_spouse_PY^3,0.454436497307
home_maker_spouse_PY^2,0.454436497307
home_maker_spouse_PY,0.454436497307
NON_CA_REFUND_TRANSFER_FLAG_PY FSCHD_FLAG_PY homemaker_spouse_PY,0.44639997965
FSCHA_FLAG_PY NON_CA_REFUND_TRANSFER_FLAG_PY FSCHD_FLAG_PY,0.432390608245
attorney_taxpayer_PY^2,0.41965640892
attorney_taxpayer_PY^3,0.41965640892
attorney_taxpayer_PY,0.41965640892
FSCHA_FLAG_PY NON_CA_REFUND_TRANSFER_FLAG_PY attorney_taxpayer_PY,0.393019147697
FSCHA_FLAG_PY MAX_FLAG_PY FSCHE_FLAG_PY,0.380508682844
engineer_taxpayer_PY^2,0.374369998643
engineer_taxpayer_PY^3,0.374369998643
engineer_taxpayer_PY,0.374369998643
MAX_FLAG_PY FSCHE_FLAG_PY FSCHD_FLAG_PY,0.372171690099
NON_CA_REFUND_TRANSFER_FLAG_PY MAX_FLAG_PY homemaker_spouse_PY,0.35947828239
FSCHA_FLAG_PY FSCHD_FLAG_PY attorney_taxpayer_PY,0.355151332336
